product_id,product_name,category,brand,price,stock,created_at,updated_at
252,Monitor,Electronics,LG,32836.0,274,2026-08-06 16:28:17.691858,2026-08-06 16:28:17.691858
253,Tablet,Electronics,Lenovo,12311.0,469,2026-08-06 16:28:19.117302,2026-08-06 16:28:19.117302
254,Tablet,Electronics,Lenovo,74179.0,223,2026-08-06 16:28:20.332308,2026-08-06 16:28:20.332308
255,Camera,Electronics,Nikon,80255.0,147,2026-08-06 16:28:21.512643,2026-08-06 16:28:21.512643
256,Printer,Electronics,Canon,37241.0,215,2026-08-06 16:28:22.762754,2026-08-06 16:28:22.762754
257,Smartphone,Electronics,Samsung,12250.0,221,2026-08-06 16:28:24.027604,2026-08-06 16:28:24.027604
258,Printer,Electronics,Canon,13979.0,352,2026-08-06 16:28:25.653482,2026-08-06 16:28:25.653482
259,Printer,Electronics,Canon,36674.0,107,2026-08-06 16:28:28.453658,2026-08-06 16:28:28.453658
260,Monitor,Electronics,LG,86494.0,50,2026-08-06 16:28:29.778460,2026-08-06 16:28:29.778460
261,Tablet,Electronics,Lenovo,92487.0,292,2026-08-06 16:28:31.935360,2026-08-06 16:28:31.935360
262,Smartphone,Electronics,Samsung,54783.0,443,2026-08-06 16:28:33.353171,2026-08-06 16:28:33.353171
263,Headphones,Accessories,Sony,48271.0,303,2026-08-06 16:28:34.708294,2026-08-06 16:28:34.708294
264,Smart Watch,Electronics,Apple,79399.0,376,2026-08-06 16:28:35.843173,2026-08-06 16:28:35.843173
265,Printer,Electronics,Canon,21470.0,286,2026-08-06 16:28:37.253067,2026-08-06 16:28:37.253067
266,Smart Watch,Electronics,Apple,17765.0,133,2026-08-06 16:28:38.702515,2026-08-06 16:28:38.702515
267,Smartphone,Electronics,Samsung,23945.0,186,2026-08-06 16:28:39.938341,2026-08-06 16:28:39.938341
268,Headphones,Accessories,Sony,15135.0,417,2026-08-06 16:28:41.362862,2026-08-06 16:28:41.362862
269,Headphones,Accessories,Sony,92996.0,370,2026-08-06 16:28:42.470856,2026-08-06 16:28:42.470856
270,Mouse,Accessories,Logitech,58237.0,192,2026-08-06 16:28:43.938133,2026-08-06 16:28:43.938133
271,Monitor,Electronics,LG,96704.0,248,2026-08-06 16:28:45.572966,2026-08-06 16:28:45.572966
272,Camera,Electronics,Nikon,84957.0,390,2026-08-06 16:28:47.375262,2026-08-06 16:28:47.375262
273,Headphones,Accessories,Sony,62875.0,414,2026-08-06 16:28:48.724411,2026-08-06 16:28:48.724411
274,Mouse,Accessories,Logitech,79732.0,259,2026-08-06 16:28:50.163254,2026-08-06 16:28:50.163254
275,Printer,Electronics,Canon,11248.0,19,2026-08-06 16:28:51.599957,2026-08-06 16:28:51.599957
276,Smartphone,Electronics,Samsung,11841.0,409,2026-08-06 16:28:54.104584,2026-08-06 16:28:54.104584
277,Monitor,Electronics,LG,25920.0,188,2026-08-06 16:28:57.798229,2026-08-06 16:28:57.798229
278,Headphones,Accessories,Sony,23539.0,369,2026-08-06 16:28:59.700258,2026-08-06 16:28:59.700258
279,Smartphone,Electronics,Samsung,67624.0,58,2026-08-06 16:29:01.178195,2026-08-06 16:29:01.178195
280,Keyboard,Accessories,Dell,46689.0,190,2026-08-06 16:29:02.472599,2026-08-06 16:29:02.472599
281,Laptop,Electronics,HP,58365.0,82,2026-08-06 16:29:03.423301,2026-08-06 16:29:03.423301
282,Monitor,Electronics,LG,11566.0,266,2026-08-06 16:29:04.555370,2026-08-06 16:29:04.555370
283,Laptop,Electronics,HP,6696.0,171,2026-08-06 16:29:06.174890,2026-08-06 16:29:06.174890
284,Tablet,Electronics,Lenovo,39754.0,12,2026-08-06 16:29:07.383053,2026-08-06 16:29:07.383053
285,Tablet,Electronics,Lenovo,50419.0,495,2026-08-06 16:29:08.448701,2026-08-06 16:29:08.448701
286,Keyboard,Accessories,Dell,68668.0,330,2026-08-06 16:29:09.492831,2026-08-06 16:29:09.492831
287,Headphones,Accessories,Sony,17994.0,290,2026-08-06 16:29:10.857902,2026-08-06 16:29:10.857902
288,Smartphone,Electronics,Samsung,55812.0,489,2026-08-06 16:29:11.793213,2026-08-06 16:29:11.793213
289,Keyboard,Accessories,Dell,22988.0,319,2026-08-06 16:29:13.002465,2026-08-06 16:29:13.002465
290,Monitor,Electronics,LG,8386.0,299,2026-08-06 16:29:14.102623,2026-08-06 16:29:14.102623
291,Smartphone,Electronics,Samsung,93276.0,470,2026-08-06 16:29:15.316327,2026-08-06 16:29:15.316327
292,Camera,Electronics,Nikon,67306.0,370,2026-08-06 16:29:16.733358,2026-08-06 16:29:16.733358
293,Printer,Electronics,Canon,97319.0,183,2026-08-06 16:29:18.053597,2026-08-06 16:29:18.053597
294,Laptop,Electronics,HP,43158.0,480,2026-08-06 16:29:19.029850,2026-08-06 16:29:19.029850
295,Smart Watch,Electronics,Apple,93712.0,325,2026-08-06 16:29:20.415631,2026-08-06 16:29:20.415631
296,Smartphone,Electronics,Samsung,27321.0,404,2026-08-06 16:29:21.445502,2026-08-06 16:29:21.445502
297,Camera,Electronics,Nikon,61716.0,137,2026-08-06 16:29:22.378462,2026-08-06 16:29:22.378462
298,Camera,Electronics,Nikon,69071.0,138,2026-08-06 16:29:23.348282,2026-08-06 16:29:23.348282
299,Tablet,Electronics,Lenovo,77715.0,361,2026-08-06 16:29:24.278101,2026-08-06 16:29:24.278101
300,Keyboard,Accessories,Dell,29536.0,451,2026-08-06 16:29:25.235824,2026-08-06 16:29:25.235824
301,Monitor,Electronics,LG,23975.0,330,2026-08-06 16:29:26.414381,2026-08-06 16:29:26.414381
302,Smartphone,Electronics,Samsung,76474.0,404,2026-08-06 16:29:27.708561,2026-08-06 16:29:27.708561
303,Camera,Electronics,Nikon,76170.0,410,2026-08-06 16:29:28.884615,2026-08-06 16:29:28.884615
304,Tablet,Electronics,Lenovo,49423.0,196,2026-08-06 16:29:30.033142,2026-08-06 16:29:30.033142
305,Keyboard,Accessories,Dell,59465.0,123,2026-08-06 16:29:31.552945,2026-08-06 16:29:31.552945
306,Camera,Electronics,Nikon,75229.0,34,2026-08-06 16:29:32.765368,2026-08-06 16:29:32.765368
307,Headphones,Accessories,Sony,61303.0,324,2026-08-06 16:29:34.448642,2026-08-06 16:29:34.448642
308,Laptop,Electronics,HP,52903.0,123,2026-08-06 16:29:35.532543,2026-08-06 16:29:35.532543
309,Tablet,Electronics,Lenovo,38969.0,121,2026-08-06 16:29:36.664952,2026-08-06 16:29:36.664952
310,Smart Watch,Electronics,Apple,21663.0,243,2026-08-06 16:29:38.068647,2026-08-06 16:29:38.068647
311,Smart Watch,Electronics,Apple,25013.0,153,2026-08-06 16:29:39.398226,2026-08-06 16:29:39.398226
312,Mouse,Accessories,Logitech,72800.0,441,2026-08-06 16:29:40.722556,2026-08-06 16:29:40.722556
313,Printer,Electronics,Canon,20900.0,494,2026-08-06 16:29:42.165851,2026-08-06 16:29:42.165851
314,Mouse,Accessories,Logitech,27130.0,326,2026-08-06 16:29:43.370343,2026-08-06 16:29:43.370343
315,Mouse,Accessories,Logitech,74626.0,362,2026-08-06 16:29:44.630389,2026-08-06 16:29:44.630389
316,Headphones,Accessories,Sony,15899.0,101,2026-08-06 16:29:45.595785,2026-08-06 16:29:45.595785
317,Mouse,Accessories,Logitech,69929.0,230,2026-08-06 16:29:46.409852,2026-08-06 16:29:46.409852
318,Monitor,Electronics,LG,31958.0,108,2026-08-06 16:29:47.397615,2026-08-06 16:29:47.397615
319,Keyboard,Accessories,Dell,33411.0,498,2026-08-06 16:29:48.339858,2026-08-06 16:29:48.339858
320,Printer,Electronics,Canon,12044.0,161,2026-08-06 16:29:49.280301,2026-08-06 16:29:49.280301
321,Mouse,Accessories,Logitech,596.0,468,2026-08-06 16:29:50.253320,2026-08-06 16:29:50.253320
322,Printer,Electronics,Canon,19969.0,172,2026-08-06 16:29:51.208432,2026-08-06 16:29:51.208432
323,Printer,Electronics,Canon,90771.0,135,2026-08-06 16:29:51.972971,2026-08-06 16:29:51.972971
324,Smartphone,Electronics,Samsung,31074.0,405,2026-08-06 16:29:52.993027,2026-08-06 16:29:52.993027
325,Smart Watch,Electronics,Apple,64144.0,77,2026-08-06 16:29:53.982472,2026-08-06 16:29:53.982472
326,Headphones,Accessories,Sony,59318.0,203,2026-08-06 16:29:55.025681,2026-08-06 16:29:55.025681
327,Smartphone,Electronics,Samsung,18534.0,67,2026-08-06 16:29:56.042535,2026-08-06 16:29:56.042535
328,Mouse,Accessories,Logitech,7143.0,333,2026-08-06 16:29:57.012672,2026-08-06 16:29:57.012672
329,Tablet,Electronics,Lenovo,79531.0,84,2026-08-06 16:29:57.890911,2026-08-06 16:29:57.890911
330,Mouse,Accessories,Logitech,16845.0,239,2026-08-06 16:29:59.048264,2026-08-06 16:29:59.048264
331,Smart Watch,Electronics,Apple,56990.0,169,2026-08-06 16:30:00.079936,2026-08-06 16:30:00.079936
332,Laptop,Electronics,HP,6615.0,415,2026-08-06 16:30:00.977825,2026-08-06 16:30:00.977825
333,Camera,Electronics,Nikon,23960.0,132,2026-08-06 16:30:02.112486,2026-08-06 16:30:02.112486
334,Monitor,Electronics,LG,21943.0,221,2026-08-06 16:30:03.048048,2026-08-06 16:30:03.048048
335,Laptop,Electronics,HP,94467.0,292,2026-08-06 16:30:03.933158,2026-08-06 16:30:03.933158
336,Mouse,Accessories,Logitech,33589.0,28,2026-08-06 16:30:05.117539,2026-08-06 16:30:05.117539
337,Keyboard,Accessories,Dell,85023.0,44,2026-08-06 16:30:06.460748,2026-08-06 16:30:06.460748
338,Headphones,Accessories,Sony,40477.0,122,2026-08-06 16:30:07.374702,2026-08-06 16:30:07.374702
339,Headphones,Accessories,Sony,24292.0,499,2026-08-06 16:30:08.199896,2026-08-06 16:30:08.199896
340,Mouse,Accessories,Logitech,87515.0,133,2026-08-06 16:30:09.082664,2026-08-06 16:30:09.082664
341,Smartphone,Electronics,Samsung,26223.0,43,2026-08-06 16:30:10.058107,2026-08-06 16:30:10.058107
342,Headphones,Accessories,Sony,52855.0,496,2026-08-06 16:30:10.965475,2026-08-06 16:30:10.965475
343,Laptop,Electronics,HP,57484.0,478,2026-08-06 16:30:12.042635,2026-08-06 16:30:12.042635
344,Keyboard,Accessories,Dell,57087.0,333,2026-08-06 16:30:13.174867,2026-08-06 16:30:13.174867
345,Headphones,Accessories,Sony,78514.0,95,2026-08-06 16:30:14.023856,2026-08-06 16:30:14.023856
346,Keyboard,Accessories,Dell,46611.0,287,2026-08-06 16:30:14.817568,2026-08-06 16:30:14.817568
347,Mouse,Accessories,Logitech,87929.0,259,2026-08-06 16:30:15.967857,2026-08-06 16:30:15.967857
348,Mouse,Accessories,Logitech,62393.0,184,2026-08-06 16:30:16.925899,2026-08-06 16:30:16.925899
349,Headphones,Accessories,Sony,72087.0,175,2026-08-06 16:30:18.078279,2026-08-06 16:30:18.078279
350,Smart Watch,Electronics,Apple,42680.0,344,2026-08-06 16:30:19.250809,2026-08-06 16:30:19.250809
351,Camera,Electronics,Nikon,37487.0,437,2026-08-06 16:30:20.273032,2026-08-06 16:30:20.273032
352,Tablet,Electronics,Lenovo,49747.0,143,2026-08-06 16:30:21.327927,2026-08-06 16:30:21.327927
353,Tablet,Electronics,Lenovo,37570.0,308,2026-08-06 16:30:22.683037,2026-08-06 16:30:22.683037
354,Laptop,Electronics,HP,96939.0,291,2026-08-06 16:30:23.702986,2026-08-06 16:30:23.702986
355,Headphones,Accessories,Sony,77616.0,169,2026-08-06 16:30:24.940102,2026-08-06 16:30:24.940102
356,Laptop,Electronics,HP,99307.0,339,2026-08-06 16:30:25.762963,2026-08-06 16:30:25.762963
357,Headphones,Accessories,Sony,99300.0,149,2026-08-06 16:30:26.778018,2026-08-06 16:30:26.778018
358,Printer,Electronics,Canon,24024.0,461,2026-08-06 16:30:27.813459,2026-08-06 16:30:27.813459
359,Camera,Electronics,Nikon,39569.0,127,2026-08-06 16:30:29.178188,2026-08-06 16:30:29.178188
360,Mouse,Accessories,Logitech,94331.0,139,2026-08-06 16:30:30.215647,2026-08-06 16:30:30.215647
361,Keyboard,Accessories,Dell,29070.0,404,2026-08-06 16:30:31.227990,2026-08-06 16:30:31.227990
362,Smartphone,Electronics,Samsung,12365.0,72,2026-08-06 16:30:32.252478,2026-08-06 16:30:32.252478
363,Laptop,Electronics,HP,56596.0,178,2026-08-06 16:30:33.333261,2026-08-06 16:30:33.333261
364,Keyboard,Accessories,Dell,1922.0,257,2026-08-06 16:30:34.238171,2026-08-06 16:30:34.238171
365,Camera,Electronics,Nikon,26633.0,360,2026-08-06 16:30:35.348251,2026-08-06 16:30:35.348251
366,Headphones,Accessories,Sony,80660.0,86,2026-08-06 16:30:36.358010,2026-08-06 16:30:36.358010
367,Smart Watch,Electronics,Apple,69657.0,49,2026-08-06 16:30:37.368349,2026-08-06 16:30:37.368349
368,Printer,Electronics,Canon,26620.0,102,2026-08-06 16:30:38.425542,2026-08-06 16:30:38.425542
369,Printer,Electronics,Canon,3719.0,193,2026-08-06 16:30:39.413250,2026-08-06 16:30:39.413250
370,Printer,Electronics,Canon,84236.0,406,2026-08-06 16:30:40.473199,2026-08-06 16:30:40.473199
371,Tablet,Electronics,Lenovo,41193.0,155,2026-08-06 16:30:41.715836,2026-08-06 16:30:41.715836
372,Mouse,Accessories,Logitech,60221.0,180,2026-08-06 16:30:42.713009,2026-08-06 16:30:42.713009
373,Headphones,Accessories,Sony,96879.0,256,2026-08-06 16:30:43.742389,2026-08-06 16:30:43.742389
374,Printer,Electronics,Canon,53001.0,160,2026-08-06 16:30:44.712857,2026-08-06 16:30:44.712857
375,Tablet,Electronics,Lenovo,89164.0,256,2026-08-06 16:30:45.920521,2026-08-06 16:30:45.920521
376,Mouse,Accessories,Logitech,15233.0,38,2026-08-06 16:30:46.778141,2026-08-06 16:30:46.778141
377,Tablet,Electronics,Lenovo,37512.0,242,2026-08-06 16:30:47.855372,2026-08-06 16:30:47.855372
378,Smartphone,Electronics,Samsung,28556.0,201,2026-08-06 16:30:48.922489,2026-08-06 16:30:48.922489
379,Mouse,Accessories,Logitech,37439.0,199,2026-08-06 16:30:49.837662,2026-08-06 16:30:49.837662
380,Printer,Electronics,Canon,15781.0,331,2026-08-06 16:30:50.780573,2026-08-06 16:30:50.780573
381,Monitor,Electronics,LG,58038.0,359,2026-08-06 16:30:51.633144,2026-08-06 16:30:51.633144
382,Monitor,Electronics,LG,85397.0,88,2026-08-06 16:30:52.608183,2026-08-06 16:30:52.608183
383,Smartphone,Electronics,Samsung,39537.0,391,2026-08-06 16:30:53.755065,2026-08-06 16:30:53.755065
384,Headphones,Accessories,Sony,70876.0,477,2026-08-06 16:30:54.604755,2026-08-06 16:30:54.604755
385,Monitor,Electronics,LG,17704.0,393,2026-08-06 16:30:55.610200,2026-08-06 16:30:55.610200
386,Smart Watch,Electronics,Apple,27394.0,100,2026-08-06 16:30:56.738100,2026-08-06 16:30:56.738100
387,Keyboard,Accessories,Dell,14803.0,10,2026-08-06 16:30:57.650436,2026-08-06 16:30:57.650436
388,Camera,Electronics,Nikon,12507.0,66,2026-08-06 16:30:58.488172,2026-08-06 16:30:58.488172
389,Smartphone,Electronics,Samsung,6026.0,335,2026-08-06 16:30:59.476049,2026-08-06 16:30:59.476049
390,Tablet,Electronics,Lenovo,41166.0,461,2026-08-06 16:31:00.623147,2026-08-06 16:31:00.623147
391,Laptop,Electronics,HP,31083.0,242,2026-08-06 16:31:01.479462,2026-08-06 16:31:01.479462
392,Laptop,Electronics,HP,66433.0,331,2026-08-06 16:31:02.633162,2026-08-06 16:31:02.633162
393,Keyboard,Accessories,Dell,15598.0,99,2026-08-06 16:31:03.695765,2026-08-06 16:31:03.695765
394,Laptop,Electronics,HP,30371.0,365,2026-08-06 16:31:04.653355,2026-08-06 16:31:04.653355
395,Printer,Electronics,Canon,95795.0,461,2026-08-06 16:31:05.658357,2026-08-06 16:31:05.658357
396,Tablet,Electronics,Lenovo,55834.0,138,2026-08-06 16:31:06.575410,2026-08-06 16:31:06.575410
397,Camera,Electronics,Nikon,83298.0,370,2026-08-06 16:31:07.935462,2026-08-06 16:31:07.935462
398,Laptop,Electronics,HP,10495.0,397,2026-08-06 16:31:09.048020,2026-08-06 16:31:09.048020
399,Monitor,Electronics,LG,18715.0,341,2026-08-06 16:31:10.179632,2026-08-06 16:31:10.179632
400,Monitor,Electronics,LG,94405.0,312,2026-08-06 16:31:11.192646,2026-08-06 16:31:11.192646
401,Camera,Electronics,Nikon,30288.0,76,2026-08-06 16:31:12.085516,2026-08-06 16:31:12.085516
402,Keyboard,Accessories,Dell,95861.0,79,2026-08-06 16:31:12.992455,2026-08-06 16:31:12.992455
403,Headphones,Accessories,Sony,53344.0,474,2026-08-06 16:31:13.995112,2026-08-06 16:31:13.995112
404,Monitor,Electronics,LG,13822.0,48,2026-08-06 16:31:14.895369,2026-08-06 16:31:14.895369
405,Smartphone,Electronics,Samsung,35668.0,52,2026-08-06 16:31:16.152829,2026-08-06 16:31:16.152829
406,Mouse,Accessories,Logitech,1689.0,190,2026-08-06 16:31:17.097798,2026-08-06 16:31:17.097798
407,Printer,Electronics,Canon,46070.0,309,2026-08-06 16:31:18.168007,2026-08-06 16:31:18.168007
408,Smart Watch,Electronics,Apple,90841.0,480,2026-08-06 16:31:19.122972,2026-08-06 16:31:19.122972
409,Headphones,Accessories,Sony,56947.0,222,2026-08-06 16:31:20.053653,2026-08-06 16:31:20.053653
410,Tablet,Electronics,Lenovo,77172.0,259,2026-08-06 16:31:21.072786,2026-08-06 16:31:21.072786
411,Monitor,Electronics,LG,89112.0,477,2026-08-06 16:31:22.205640,2026-08-06 16:31:22.205640
412,Printer,Electronics,Canon,67466.0,60,2026-08-06 16:31:23.278090,2026-08-06 16:31:23.278090
413,Headphones,Accessories,Sony,69449.0,275,2026-08-06 16:31:24.325020,2026-08-06 16:31:24.325020
414,Keyboard,Accessories,Dell,21034.0,382,2026-08-06 16:31:25.382960,2026-08-06 16:31:25.382960
415,Monitor,Electronics,LG,59444.0,423,2026-08-06 16:31:26.595739,2026-08-06 16:31:26.595739
416,Smart Watch,Electronics,Apple,16031.0,277,2026-08-06 16:31:27.565443,2026-08-06 16:31:27.565443
417,Smartphone,Electronics,Samsung,36284.0,44,2026-08-06 16:31:28.765481,2026-08-06 16:31:28.765481
418,Headphones,Accessories,Sony,22540.0,466,2026-08-06 16:31:29.883352,2026-08-06 16:31:29.883352
419,Headphones,Accessories,Sony,60290.0,156,2026-08-06 16:31:31.152565,2026-08-06 16:31:31.152565
420,Headphones,Accessories,Sony,14430.0,34,2026-08-06 16:31:32.318303,2026-08-06 16:31:32.318303
421,Laptop,Electronics,HP,14555.0,474,2026-08-06 16:31:33.191216,2026-08-06 16:31:33.191216
422,Headphones,Accessories,Sony,93266.0,488,2026-08-06 16:31:34.278180,2026-08-06 16:31:34.278180
423,Laptop,Electronics,HP,28138.0,124,2026-08-06 16:31:35.482676,2026-08-06 16:31:35.482676
424,Headphones,Accessories,Sony,94152.0,481,2026-08-06 16:31:36.685355,2026-08-06 16:31:36.685355
425,Tablet,Electronics,Lenovo,88694.0,439,2026-08-06 16:31:38.045638,2026-08-06 16:31:38.045638
426,Tablet,Electronics,Lenovo,92507.0,288,2026-08-06 16:31:39.470454,2026-08-06 16:31:39.470454
427,Smartphone,Electronics,Samsung,65261.0,184,2026-08-06 16:31:40.593192,2026-08-06 16:31:40.593192
428,Camera,Electronics,Nikon,8086.0,114,2026-08-06 16:31:41.602390,2026-08-06 16:31:41.602390
429,Headphones,Accessories,Sony,74472.0,14,2026-08-06 16:31:42.512457,2026-08-06 16:31:42.512457
430,Printer,Electronics,Canon,80166.0,90,2026-08-06 16:31:43.479796,2026-08-06 16:31:43.479796
431,Printer,Electronics,Canon,59123.0,204,2026-08-06 16:31:44.322660,2026-08-06 16:31:44.322660
432,Smartphone,Electronics,Samsung,9456.0,494,2026-08-06 16:31:45.322521,2026-08-06 16:31:45.322521
433,Laptop,Electronics,HP,10322.0,262,2026-08-06 16:31:46.442695,2026-08-06 16:31:46.442695
434,Camera,Electronics,Nikon,34396.0,267,2026-08-06 16:31:47.705171,2026-08-06 16:31:47.705171
435,Monitor,Electronics,LG,80230.0,408,2026-08-06 16:31:48.693192,2026-08-06 16:31:48.693192
436,Keyboard,Accessories,Dell,8144.0,174,2026-08-06 16:31:49.562511,2026-08-06 16:31:49.562511
437,Printer,Electronics,Canon,9808.0,387,2026-08-06 16:31:50.565900,2026-08-06 16:31:50.565900
438,Camera,Electronics,Nikon,52253.0,388,2026-08-06 16:31:51.598259,2026-08-06 16:31:51.598259
439,Tablet,Electronics,Lenovo,38610.0,317,2026-08-06 16:31:52.718326,2026-08-06 16:31:52.718326
440,Keyboard,Accessories,Dell,41526.0,327,2026-08-06 16:31:53.995820,2026-08-06 16:31:53.995820
441,Headphones,Accessories,Sony,31914.0,200,2026-08-06 16:31:54.830818,2026-08-06 16:31:54.830818
442,Laptop,Electronics,HP,91129.0,361,2026-08-06 16:31:55.890196,2026-08-06 16:31:55.890196
443,Smart Watch,Electronics,Apple,77271.0,76,2026-08-06 16:31:56.937891,2026-08-06 16:31:56.937891
444,Smart Watch,Electronics,Apple,76557.0,90,2026-08-06 16:31:58.198138,2026-08-06 16:31:58.198138
445,Smart Watch,Electronics,Apple,50417.0,168,2026-08-06 16:31:59.133509,2026-08-06 16:31:59.133509
446,Smartphone,Electronics,Samsung,53712.0,413,2026-08-06 16:32:00.587705,2026-08-06 16:32:00.587705
447,Smart Watch,Electronics,Apple,57261.0,200,2026-08-06 16:32:01.967841,2026-08-06 16:32:01.967841
448,Camera,Electronics,Nikon,45885.0,158,2026-08-06 16:32:02.933506,2026-08-06 16:32:02.933506
449,Smart Watch,Electronics,Apple,79845.0,130,2026-08-06 16:32:03.960603,2026-08-06 16:32:03.960603
450,Camera,Electronics,Nikon,42947.0,122,2026-08-06 16:32:04.873142,2026-08-06 16:32:04.873142
451,Monitor,Electronics,LG,84418.0,66,2026-08-06 16:32:05.968001,2026-08-06 16:32:05.968001
452,Headphones,Accessories,Sony,81950.0,229,2026-08-06 16:32:07.058312,2026-08-06 16:32:07.058312
453,Smartphone,Electronics,Samsung,57250.0,384,2026-08-06 16:32:08.177626,2026-08-06 16:32:08.177626
454,Printer,Electronics,Canon,67060.0,94,2026-08-06 16:32:09.233877,2026-08-06 16:32:09.233877
455,Laptop,Electronics,HP,14167.0,221,2026-08-06 16:32:10.283202,2026-08-06 16:32:10.283202
456,Mouse,Accessories,Logitech,21426.0,251,2026-08-06 16:32:11.408149,2026-08-06 16:32:11.408149
457,Mouse,Accessories,Logitech,34753.0,247,2026-08-06 16:32:12.657987,2026-08-06 16:32:12.657987
458,Tablet,Electronics,Lenovo,17478.0,388,2026-08-06 16:32:13.493568,2026-08-06 16:32:13.493568
459,Printer,Electronics,Canon,71280.0,91,2026-08-06 16:32:14.583081,2026-08-06 16:32:14.583081
460,Printer,Electronics,Canon,7480.0,40,2026-08-06 16:32:15.587901,2026-08-06 16:32:15.587901
461,Headphones,Accessories,Sony,99618.0,243,2026-08-06 16:32:16.806022,2026-08-06 16:32:16.806022
462,Tablet,Electronics,Lenovo,72965.0,78,2026-08-06 16:32:18.838448,2026-08-06 16:32:18.838448
463,Monitor,Electronics,LG,70668.0,287,2026-08-06 16:32:19.842629,2026-08-06 16:32:19.842629
464,Mouse,Accessories,Logitech,70755.0,311,2026-08-06 16:32:20.612315,2026-08-06 16:32:20.612315
465,Monitor,Electronics,LG,2521.0,314,2026-08-06 16:32:21.593294,2026-08-06 16:32:21.593294
466,Camera,Electronics,Nikon,85884.0,471,2026-08-06 16:32:22.513778,2026-08-06 16:32:22.513778
467,Smart Watch,Electronics,Apple,49660.0,459,2026-08-06 16:32:23.540866,2026-08-06 16:32:23.540866
468,Smartphone,Electronics,Samsung,91980.0,418,2026-08-06 16:32:24.792095,2026-08-06 16:32:24.792095
469,Monitor,Electronics,LG,71689.0,36,2026-08-06 16:32:25.842458,2026-08-06 16:32:25.842458
470,Laptop,Electronics,HP,65747.0,91,2026-08-06 16:32:26.844974,2026-08-06 16:32:26.844974
471,Monitor,Electronics,LG,31405.0,50,2026-08-06 16:32:27.897940,2026-08-06 16:32:27.897940
472,Smart Watch,Electronics,Apple,86706.0,467,2026-08-06 16:32:28.803624,2026-08-06 16:32:28.803624
473,Monitor,Electronics,LG,68987.0,447,2026-08-06 16:32:29.787810,2026-08-06 16:32:29.787810
474,Headphones,Accessories,Sony,96449.0,340,2026-08-06 16:32:30.764508,2026-08-06 16:32:30.764508
475,Keyboard,Accessories,Dell,45050.0,388,2026-08-06 16:32:31.743583,2026-08-06 16:32:31.743583
476,Headphones,Accessories,Sony,11961.0,104,2026-08-06 16:32:32.800211,2026-08-06 16:32:32.800211
477,Tablet,Electronics,Lenovo,76270.0,440,2026-08-06 16:32:33.728301,2026-08-06 16:32:33.728301
478,Smartphone,Electronics,Samsung,41481.0,203,2026-08-06 16:32:34.947926,2026-08-06 16:32:34.947926
479,Keyboard,Accessories,Dell,99801.0,54,2026-08-06 16:32:36.165091,2026-08-06 16:32:36.165091
480,Monitor,Electronics,LG,95776.0,94,2026-08-06 16:32:37.913280,2026-08-06 16:32:37.913280
481,Laptop,Electronics,HP,42138.0,403,2026-08-06 16:32:39.645028,2026-08-06 16:32:39.645028
482,Keyboard,Accessories,Dell,97446.0,117,2026-08-06 16:32:42.192495,2026-08-06 16:32:42.192495
483,Printer,Electronics,Canon,80962.0,356,2026-08-06 16:32:44.053471,2026-08-06 16:32:44.053471
484,Headphones,Accessories,Sony,59580.0,351,2026-08-06 16:32:45.670219,2026-08-06 16:32:45.670219
485,Printer,Electronics,Canon,80377.0,110,2026-08-06 16:32:47.547919,2026-08-06 16:32:47.547919
486,Headphones,Accessories,Sony,42181.0,116,2026-08-06 16:32:48.863355,2026-08-06 16:32:48.863355
487,Monitor,Electronics,LG,85204.0,144,2026-08-06 16:32:50.033096,2026-08-06 16:32:50.033096
488,Laptop,Electronics,HP,86286.0,455,2026-08-06 16:32:51.490604,2026-08-06 16:32:51.490604
489,Tablet,Electronics,Lenovo,71341.0,273,2026-08-06 16:32:52.890338,2026-08-06 16:32:52.890338
490,Smartphone,Electronics,Samsung,40460.0,197,2026-08-06 16:32:54.315234,2026-08-06 16:32:54.315234
491,Smartphone,Electronics,Samsung,44723.0,210,2026-08-06 16:32:56.375495,2026-08-06 16:32:56.375495
492,Printer,Electronics,Canon,86176.0,95,2026-08-06 16:32:57.828322,2026-08-06 16:32:57.828322
493,Headphones,Accessories,Sony,88756.0,402,2026-08-06 16:32:59.937947,2026-08-06 16:32:59.937947
494,Headphones,Accessories,Sony,51379.0,289,2026-08-06 16:33:01.912995,2026-08-06 16:33:01.912995
495,Keyboard,Accessories,Dell,41261.0,185,2026-08-06 16:33:03.314990,2026-08-06 16:33:03.314990
496,Laptop,Electronics,HP,77044.0,254,2026-08-06 16:33:04.813790,2026-08-06 16:33:04.813790
497,Printer,Electronics,Canon,49431.0,472,2026-08-06 16:33:06.358310,2026-08-06 16:33:06.358310
498,Smartphone,Electronics,Samsung,77068.0,495,2026-08-06 16:33:07.605575,2026-08-06 16:33:07.605575
499,Printer,Electronics,Canon,85263.0,15,2026-08-06 16:33:09.010478,2026-08-06 16:33:09.010478
500,Camera,Electronics,Nikon,22030.0,490,2026-08-06 16:33:10.333139,2026-08-06 16:33:10.333139
501,Tablet,Electronics,Lenovo,92245.0,314,2026-08-06 16:37:02.281527,2026-08-06 16:37:02.281527
502,Camera,Electronics,Nikon,98937.0,182,2026-08-06 16:37:03.501741,2026-08-06 16:37:03.501741
503,Camera,Electronics,Nikon,48592.0,381,2026-08-06 16:37:04.723129,2026-08-06 16:37:04.723129
